data_id,question,answer,tokens,token_count
708,xy平面において、直線がx軸と交わった点のx座標、またはy軸と交わった点のy座標のことを、漢字2文字で何というでしょう？,切片,|xy|平面|に|おい|て|、|直線|が|x|軸|と|交わっ|た|点|の|x|座標|、|また|は|y|軸|と|交わっ|た|点|の|y|座標|の|こと|を|、|漢字|2|文字|で|何|と|いう|でしょう|？|,42
709,サッカーではシュートをしてもいいが、バレーボールではスパイクができないポジションといえば何でしょう？,リベロ,|サッカー|で|は|シュート|を|し|て|も|いい|が|、|バレーボール|で|は|スパイク|が|でき|ない|ポジション|と|いえ|ば|何|でしょう|？|,25
710,日本語では「座金(ざがね)」と呼ばれる、ボルトを締めるときにナットの下に入れる薄い金属板のことを何というでしょう？,ワッシャー,|日本語|で|は|「座金」|と|呼ば|れる|、|ボルト|を|締める|とき|に|ナット|の|下|に|入れる|薄い|金属板|の|こと|を|何|と|いう|でしょう|？|,28
711,世界の国旗の別名で、「五星紅旗」(ごせいこうき)といえば中国ですが、「金星紅旗」(きんせいこうき)といえばどこの国でしょう？,ベトナム,|世界|の|国旗|の|別名|で|、|「五星紅旗」(ごせいこうき)|と|いえ|ば|中国|です|が|、|「金星紅旗」(きんせいこうき)|と|いえ|ば|どこ|の|国|でしょう|？|,24
712,4月からNHK-BSプレミアムで放送される、子どもと父親が週末一緒に楽しむための幼児向け新番組のタイトルは何でしょう？,「おとうさんといっしょ」,|4|月|から|NHK|-|BS|プレミアム|で|放送|さ|れる|、|子ども|と|父親|が|週末一緒|に|楽しむ|ため|の|幼児|向け|新|番組|の|タイトル|は|何|でしょう|？|,31
713,アンモニアの合成法の1つ「ハーバー・ボッシュ法」に名を残すフリッツ・ハーバーとカール・ボッシュは、いずれもどこの国の科学者でしょう？,ドイツ,|アンモニア|の|合成法|の|1|つ|「|ハーバー|・|ボッシュ|法|」|に|名|を|残す|フリッツ|・|ハーバー|と|カール|・|ボッシュ|は|、|いずれ|も|どこ|の|国|の|科学|者|でしょう|？|,35
714,現金自動預け払い機のことを「ATM」といいますが、これは何という言葉を省略したものでしょう？,Automated TellerMachine,|現金自動|預け払い|機|の|こと|を|「ATM」|と|いい|ます|が|、|これ|は|何|と|いう|言葉|を|省略|し|た|もの|でしょう|？|,25
715,南アメリカ大陸にある2つの内陸国は、ボリビアとどこでしょう？,パラグアイ共和国(Republic of Paraguay),|南|アメリカ|大陸|に|ある|2|つ|の|内陸|国|は|、|ボリビア|と|どこ|でしょう|？|,17
716,『2年A組探偵局』シリーズや『ぼくらの七日間戦争』をはじめとする『ぼくら』シリーズで知られる作家は誰でしょう？,宗田理(そうだ・おさむ),|『|2|年|A|組|探偵|局|』|シリーズ|や|『|ぼく|ら|の|七|日間|戦争|』|を|はじめ|と|する|『ぼくら』|シリーズ|で|知ら|れる|作家|は|誰|でしょう|？|,32
717,総務省による電気通信番号規制の改正により、今年から携帯電話に使用される事になった最初の3桁の数字は何でしょう？,70,|総務|省|に|よる|電気通信番号規制|の|改正|に|より|、|今年|から|携帯電話|に|使用|さ|れる|事|に|なっ|た|最初|の|3|桁|の|数字|は|何|でしょう|？|,31
718,大根はアブラナ科の植物ですが、サトウダイコンの別名があるテンサイは何科の植物でしょう？,アカザ科,|大根|は|アブラナ|科|の|植物|です|が|、|サトウダイコン|の|別名|が|ある|テンサイ|は|何|科|の|植物|でしょう|？|,22
719,陸上の男子十種競技で、1日目の最初の種目は100メートル走ですが、2日目の最初の種目は何でしょう？,110メートルハードル(走),|陸上|の|男子十種競技|で|、|1|日|目|の|最初|の|種目|は|100|メートル|走|です|が|、|2|日|目|の|最初|の|種目|は|何|でしょう|？|,30
720,戸恒浩人(とつね・ひろひと)、内原智史(うちはら・さとし)、石井幹子(いしい・もとこ)といえば、いずれもどんな芸術で活躍する日本人でしょう？,照明デザイン,|戸恒浩人|、|内原智史|、|石井幹子|と|いえ|ば|、|いずれ|も|どんな|芸術|で|活躍|する|日本|人|でしょう|？|,20
721,Tommy february6(トミー・フェブラリー)、Tommy heavenly6(トミー・ヘブンリー)としてソロ活動も行っている、ロックバンド・the brilliant greenのボーカルは誰でしょう？,川瀬智子(かわせ・ともこ),|Tommy|february|6|、|Tommy|heavenly|6|と|し|て|ソロ|活動|も|行っ|て|いる|、|ロックバンド|・|the|brilliant|green|の|ボーカル|は|誰|でしょう|？|,28
722,フロリダ沿岸を荒らし回った海賊に由来するチーム名を持つ、アメリカ・フロリダ州タンパに本拠地を置くNFLのチームは何でしょう？,タンパベイ・バッカニアーズ(Tampa Bay Buccaneers),|フロリダ|沿岸|を|荒らし回っ|た|海賊|に|由来|する|チーム|名|を|持つ|、|アメリカ|・|フロリダ|州|タンパ|に|本拠地|を|置く|NFL|の|チーム|は|何|でしょう|？|,30
723,映画などの業界における大部屋の女優のことを、「大勢いる」ということから「何ガール」というでしょう？,わんさガール,|映画|など|の|業界|に|おけ|る|大部屋|の|女優|の|こと|を|、|「大勢いる」|と|いう|こと|から|「何ガール」|と|いう|でしょう|？|,24
724,日本の行政機関で、公安審査委員会は法務省の外局ですが、国家公安委員会は何という省庁の外局でしょう？,内閣府(Cabinet Office),|日本|の|行政機関|で|、|公安審査委員会|は|法務|省|の|外局|です|が|、|国家公安委員会|は|何|と|いう|省庁|の|外局|でしょう|？|,24
725,その名は、日本に普及させた実業家・川田龍吉(りょうきち)の爵位に因んでいる、ジャガイモの品種は何でしょう？,男爵イモ,|その|名|は|、|日本|に|普及|さ|せ|た|実業|家|・|川田龍吉|の|爵位|に|因ん|で|いる|、|ジャガイモ|の|品種|は|何|でしょう|？|,28
726,列車の種別である「特急」とは、何という言葉の略でしょう？,特別急行(とくべつきゅうこう),|列車|の|種別|で|ある|「特急」|と|は|、|何|と|いう|言葉|の|略|でしょう|？|,17
727,2009年に国際サッカー連盟が創設した、年間で最も美しいゴールに与えられる賞のことを、1950年代に活躍したハンガリー代表選手にちなんで何というでしょう？,FIFAプスカシュ賞※「プスカシュ賞」で○。,|2009|年|に|国際|サッカー|連盟|が|創設|し|た|、|年間|で|最も|美しい|ゴール|に|与え|られる|賞|の|こと|を|、|1950|年代|に|活躍|し|た|ハンガリー|代表選手|に|ちなん|で|何|と|いう|でしょう|？|,40
728,現在は「故宮博物院」になっている、中国・北京にある明王朝、清王朝の王宮といえば何でしょう？,紫禁城(しきんじょう),|現在|は|「故宮博物院」|に|なっ|て|いる|、|中国|・|北京|に|ある|明王朝|、|清王朝|の|王宮|と|いえ|ば|何|でしょう|？|,24
729,代表作に詩集『雲の中の双生児』『わが妹人生』や長編小説『ドクトル・ジバゴ』があるロシアの作家は誰でしょう？,ボリス・パステルナーク(Boris Leonidovich Pasternak),|代表|作|に|詩集|『|雲|の|中|の|双生|児|』|『わが妹人生』|や|長編小説|『|ドクトル|・|ジバゴ|』|が|ある|ロシア|の|作家|は|誰|でしょう|？|,29
730,英語では「プラスティシティ(plasticity)」という、固体に力を加えて変形させたとき、その力を除いても変形が残る性質を何というでしょう？,塑性,|英語|で|は|「|プラ|スティ|シティ|(|plasticity|)|」|と|いう|、|固体|に|力|を|加え|て|変形|さ|せ|た|とき|、|その|力|を|除い|て|も|変形|が|残る|性質|を|何|と|いう|でしょう|？|,42
731,そのタイトルには「休日返上で働く」という意味がある、高橋俊策・作詞、江口夜詩(えぐち・よし)・作曲の軍歌は何でしょう？,『月月火水木金金』,|その|タイトル|に|は|「|休日|返上|で|働く|」|と|いう|意味|が|ある|、|高橋俊策|・|作詞|、|江口|夜|詩|・|作曲|の|軍歌|は|何|でしょう|？|,31
732,名瀬市(なぜし)・笠利町(かさりちょう)・住用村(すみようそん)という一市一町一村の合併により、2006年に発足した鹿児島県の都市は何でしょう？,奄美市(あまみし),|名瀬市|・|笠利町|・|住用村|と|いう|一市一町一村|の|合併|に|より|、|2006|年|に|発足|し|た|鹿児島県|の|都市|は|何|でしょう|？|,26
733,全米大学体育協会のことを、アルファベット4文字で何というでしょう？,NCAA,|全米大学体育協会|の|こと|を|、|アルファベット|4|文字|で|何|と|いう|でしょう|？|,14
734,フランシスコ・ゴヤの代表作『裸のマハ』『着衣のマハ』が収蔵されているマドリッドの美術館はどこでしょう？,プラド美術館(Museo del Prado),|フランシスコ|・|ゴヤ|の|代表|作|『裸のマハ』|『着衣のマハ』|が|収蔵|さ|れ|て|いる|マドリッド|の|美術|館|は|どこ|でしょう|？|,22
735,一般的に「低出生体重児」といわれるのは、体重が何グラム未満で生まれた赤ちゃんのことでしょう？,2500グラム,|一般|的|に|「低出生体重児」|と|いわ|れる|の|は|、|体重|が|何|グラム|未満|で|生まれ|た|赤ちゃん|の|こと|でしょう|？|,23
736,1952年に雑誌『少年』で連載が開始され、1963年には国産初のテレビアニメシリーズとして放送された、手塚治虫の漫画は何でしょう？,『鉄腕アトム』,|1952|年|に|雑誌|『少年』|で|連載|が|開始|さ|れ|、|1963|年|に|は|国産初|の|テレビアニメ|シリーズ|と|し|て|放送|さ|れ|た|、|手塚治虫|の|漫画|は|何|でしょう|？|,35
737,「台密(たいみつ)」と呼ばれた天台宗に対して「東密」と呼ばれた、空海が日本に伝えた仏教の一派は何でしょう？,真言宗(しんごんしゅう),|「台密」|と|呼ば|れ|た|天台|宗|に|対し|て|「東密」|と|呼ば|れ|た|、|空海|が|日本|に|伝え|た|仏教|の|一派|は|何|でしょう|？|,29
738,収入印紙、郵便切手、そして印鑑に共通する英単語は何でしょう？,stamp,|収入印紙|、|郵便切手|、|そして|印鑑|に|共通|する|英単語|は|何|でしょう|？|,14
739,プレートに敷いたご飯の上に炒めた肉と生野菜を乗せマヨネーズをかけて食べる、佐賀市のご当地グルメは何でしょう？,シシリアンライス,|プレート|に|敷い|た|ご飯|の|上|に|炒め|た|肉|と|生野菜|を|乗せ|マヨネーズ|を|かけ|て|食べる|、|佐賀市|の|ご|当地|グルメ|は|何|でしょう|？|,30
740,作者が初期に書いた小説『道化の華』にも同名の人物が登場する、太宰治の小説『人間失格』の主人公は誰でしょう？,大庭葉蔵(おおば・ようぞう),|作者|が|初期|に|書い|た|小説|『道化の華』|に|も|同名|の|人物|が|登場|する|、|太宰治|の|小説|『人間失格』|の|主人|公|は|誰|でしょう|？|,28
